item,Item Price,date
"Cabbage, per lb. (453.6 gm)",0.701,2011-09-01
"Cabbage, per lb. (453.6 gm)",0.692,2011-08-01
"Cabbage, per lb. (453.6 gm)",0.713,2011-07-01
"Cabbage, per lb. (453.6 gm)",0.687,2011-06-01
"Cabbage, per lb. (453.6 gm)",0.742,2011-05-01
"Cabbage, per lb. (453.6 gm)",0.636,2011-04-01
"Cabbage, per lb. (453.6 gm)",0.778,2011-03-01
"Cabbage, per lb. (453.6 gm)",0.819,2011-02-01
"Cabbage, per lb. (453.6 gm)",0.743,2011-01-01
"Cabbage, per lb. (453.6 gm)",0.627,2010-12-01
"Cabbage, per lb. (453.6 gm)",0.644,2010-11-01
"Cabbage, per lb. (453.6 gm)",0.623,2010-10-01
"Cabbage, per lb. (453.6 gm)",0.6,2010-09-01
"Cabbage, per lb. (453.6 gm)",0.568,2010-08-01
"Cabbage, per lb. (453.6 gm)",0.544,2010-07-01
"Cabbage, per lb. (453.6 gm)",0.59,2010-06-01
"Cabbage, per lb. (453.6 gm)",0.602,2010-05-01
"Cabbage, per lb. (453.6 gm)",0.69,2010-04-01
"Cabbage, per lb. (453.6 gm)",0.625,2010-03-01
"Cabbage, per lb. (453.6 gm)",0.754,2010-02-01
"Cabbage, per lb. (453.6 gm)",0.635,2010-01-01
"Cabbage, per lb. (453.6 gm)",0.588,2009-12-01
"Cabbage, per lb. (453.6 gm)",0.57,2009-11-01
"Cabbage, per lb. (453.6 gm)",0.625,2009-10-01
"Cabbage, per lb. (453.6 gm)",0.588,2009-09-01
"Cabbage, per lb. (453.6 gm)",0.603,2009-08-01
"Cabbage, per lb. (453.6 gm)",0.629,2009-07-01
"Cabbage, per lb. (453.6 gm)",0.603,2009-06-01
"Cabbage, per lb. (453.6 gm)",0.623,2009-05-01
"Cabbage, per lb. (453.6 gm)",0.6,2009-04-01
"Cabbage, per lb. (453.6 gm)",0.571,2009-03-01
"Cabbage, per lb. (453.6 gm)",0.607,2009-02-01
"Cabbage, per lb. (453.6 gm)",0.596,2009-01-01
"Cabbage, per lb. (453.6 gm)",0.633,2008-12-01
"Cabbage, per lb. (453.6 gm)",0.619,2008-11-01
"Cabbage, per lb. (453.6 gm)",0.698,2008-10-01
"Cabbage, per lb. (453.6 gm)",0.674,2008-09-01
"Cabbage, per lb. (453.6 gm)",0.658,2008-08-01
"Cabbage, per lb. (453.6 gm)",0.708,2008-07-01
"Cabbage, per lb. (453.6 gm)",0.669,2008-06-01
"Cabbage, per lb. (453.6 gm)",0.625,2008-05-01
"Cabbage, per lb. (453.6 gm)",0.595,2008-04-01
"Cabbage, per lb. (453.6 gm)",0.587,2008-03-01
"Cabbage, per lb. (453.6 gm)",0.583,2008-02-01
"Cabbage, per lb. (453.6 gm)",0.626,2008-01-01
"Cabbage, per lb. (453.6 gm)",0.613,2007-12-01
"Cabbage, per lb. (453.6 gm)",0.606,2007-11-01
"Cabbage, per lb. (453.6 gm)",0.626,2007-10-01
"Cabbage, per lb. (453.6 gm)",0.568,2007-09-01
"Cabbage, per lb. (453.6 gm)",0.571,2007-08-01
"Cabbage, per lb. (453.6 gm)",0.586,2007-07-01
"Cabbage, per lb. (453.6 gm)",0.581,2007-06-01
"Cabbage, per lb. (453.6 gm)",0.61,2007-05-01
"Cabbage, per lb. (453.6 gm)",0.651,2007-04-01
"Cabbage, per lb. (453.6 gm)",0.689,2007-03-01
"Cabbage, per lb. (453.6 gm)",0.665,2007-02-01
"Cabbage, per lb. (453.6 gm)",0.61,2007-01-01
"Cabbage, per lb. (453.6 gm)",0.603,2006-12-01
"Cabbage, per lb. (453.6 gm)",0.595,2006-11-01
"Cabbage, per lb. (453.6 gm)",0.585,2006-10-01
"Cabbage, per lb. (453.6 gm)",0.6,2006-09-01
"Cabbage, per lb. (453.6 gm)",0.561,2006-08-01
"Celery, per lb. (453.6 gm)",0.879,2012-10-01
"Celery, per lb. (453.6 gm)",0.852,2012-05-01
"Celery, per lb. (453.6 gm)",0.806,2012-04-01
"Celery, per lb. (453.6 gm)",0.859,2012-03-01
"Celery, per lb. (453.6 gm)",0.908,2012-02-01
"Celery, per lb. (453.6 gm)",0.925,2012-01-01
"Celery, per lb. (453.6 gm)",0.788,2011-12-01
"Celery, per lb. (453.6 gm)",0.779,2011-11-01
"Celery, per lb. (453.6 gm)",0.959,2011-09-01
"Celery, per lb. (453.6 gm)",0.952,2011-08-01
"Celery, per lb. (453.6 gm)",0.925,2011-07-01
"Celery, per lb. (453.6 gm)",1.018,2011-06-01
"Celery, per lb. (453.6 gm)",1.073,2011-05-01
"Celery, per lb. (453.6 gm)",0.909,2011-01-01
"Celery, per lb. (453.6 gm)",0.732,2010-12-01
"Celery, per lb. (453.6 gm)",0.798,2010-09-01
"Celery, per lb. (453.6 gm)",0.841,2010-08-01
"Celery, per lb. (453.6 gm)",0.835,2010-07-01
"Celery, per lb. (453.6 gm)",0.867,2010-06-01
"Celery, per lb. (453.6 gm)",0.838,2010-05-01
"Celery, per lb. (453.6 gm)",0.78,2007-09-01
"Celery, per lb. (453.6 gm)",0.751,2007-08-01
"Celery, per lb. (453.6 gm)",0.829,2007-06-01
"Celery, per lb. (453.6 gm)",0.921,2007-04-01
"Celery, per lb. (453.6 gm)",1.283,2007-02-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.762,2014-03-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.757,2014-02-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.757,2014-01-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.738,2013-12-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.766,2013-11-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.757,2011-10-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.797,2008-10-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.794,2008-09-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.797,2008-08-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.801,2008-07-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.868,2008-06-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.793,2008-05-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.768,2008-04-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.768,2008-03-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.777,2008-02-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.78,2008-01-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.75,2007-12-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.753,2007-11-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.782,2007-09-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.776,2007-08-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.778,2007-07-01
"Carrots, short trimmed and topped, per lb. (453.6 gm)",0.805,2007-06-01
"Peppers, sweet, per lb. (453.6 gm)",2.437,2020-03-01
"Peppers, sweet, per lb. (453.6 gm)",2.43,2020-02-01
"Peppers, sweet, per lb. (453.6 gm)",2.493,2020-01-01
"Peppers, sweet, per lb. (453.6 gm)",2.501,2019-12-01
"Peppers, sweet, per lb. (453.6 gm)",2.307,2019-11-01
"Peppers, sweet, per lb. (453.6 gm)",2.228,2019-10-01
"Peppers, sweet, per lb. (453.6 gm)",2.412,2019-09-01
"Peppers, sweet, per lb. (453.6 gm)",2.371,2019-08-01
"Peppers, sweet, per lb. (453.6 gm)",2.42,2019-07-01
"Peppers, sweet, per lb. (453.6 gm)",2.364,2019-06-01
"Peppers, sweet, per lb. (453.6 gm)",2.313,2019-05-01
"Peppers, sweet, per lb. (453.6 gm)",2.426,2019-04-01
"Peppers, sweet, per lb. (453.6 gm)",2.498,2019-03-01
"Peppers, sweet, per lb. (453.6 gm)",2.49,2019-02-01
"Peppers, sweet, per lb. (453.6 gm)",2.493,2019-01-01
"Peppers, sweet, per lb. (453.6 gm)",2.652,2018-12-01
"Peppers, sweet, per lb. (453.6 gm)",2.485,2018-11-01
"Peppers, sweet, per lb. (453.6 gm)",2.281,2018-10-01
"Peppers, sweet, per lb. (453.6 gm)",2.328,2018-09-01
"Peppers, sweet, per lb. (453.6 gm)",2.328,2018-08-01
"Peppers, sweet, per lb. (453.6 gm)",2.513,2018-07-01
"Peppers, sweet, per lb. (453.6 gm)",2.27,2018-06-01
"Peppers, sweet, per lb. (453.6 gm)",2.366,2018-05-01
"Peppers, sweet, per lb. (453.6 gm)",2.343,2018-04-01
"Peppers, sweet, per lb. (453.6 gm)",2.225,2018-03-01
"Peppers, sweet, per lb. (453.6 gm)",2.278,2018-02-01
"Peppers, sweet, per lb. (453.6 gm)",2.347,2018-01-01
"Peppers, sweet, per lb. (453.6 gm)",2.422,2017-12-01
"Peppers, sweet, per lb. (453.6 gm)",2.251,2017-11-01
"Peppers, sweet, per lb. (453.6 gm)",2.197,2017-10-01
"Peppers, sweet, per lb. (453.6 gm)",2.099,2017-09-01
"Peppers, sweet, per lb. (453.6 gm)",2.168,2017-08-01
"Peppers, sweet, per lb. (453.6 gm)",2.223,2017-07-01
"Peppers, sweet, per lb. (453.6 gm)",2.19,2017-06-01
"Peppers, sweet, per lb. (453.6 gm)",2.331,2017-05-01
"Peppers, sweet, per lb. (453.6 gm)",2.331,2017-04-01
"Peppers, sweet, per lb. (453.6 gm)",2.145,2017-03-01
"Peppers, sweet, per lb. (453.6 gm)",2.043,2017-02-01
"Peppers, sweet, per lb. (453.6 gm)",2.238,2017-01-01
"Peppers, sweet, per lb. (453.6 gm)",2.199,2016-12-01
"Peppers, sweet, per lb. (453.6 gm)",2.361,2016-11-01
"Peppers, sweet, per lb. (453.6 gm)",2.213,2016-10-01
"Peppers, sweet, per lb. (453.6 gm)",2.121,2016-09-01
"Peppers, sweet, per lb. (453.6 gm)",2.224,2016-08-01
"Peppers, sweet, per lb. (453.6 gm)",2.216,2016-07-01
"Peppers, sweet, per lb. (453.6 gm)",2.497,2016-06-01
"Peppers, sweet, per lb. (453.6 gm)",2.679,2016-05-01
"Peppers, sweet, per lb. (453.6 gm)",2.888,2016-04-01
"Peppers, sweet, per lb. (453.6 gm)",2.501,2015-10-01
"Peppers, sweet, per lb. (453.6 gm)",2.66,2015-09-01
"Peppers, sweet, per lb. (453.6 gm)",2.595,2015-08-01
"Peppers, sweet, per lb. (453.6 gm)",2.509,2015-07-01
"Peppers, sweet, per lb. (453.6 gm)",2.19,2015-06-01
"Peppers, sweet, per lb. (453.6 gm)",2.482,2015-05-01
"Peppers, sweet, per lb. (453.6 gm)",2.475,2015-04-01
"Peppers, sweet, per lb. (453.6 gm)",2.355,2015-03-01
"Peppers, sweet, per lb. (453.6 gm)",2.196,2015-02-01
"Peppers, sweet, per lb. (453.6 gm)",2.427,2015-01-01
"Peppers, sweet, per lb. (453.6 gm)",2.616,2014-12-01
"Peppers, sweet, per lb. (453.6 gm)",2.35,2014-11-01
"Peppers, sweet, per lb. (453.6 gm)",2.373,2014-10-01
"Peppers, sweet, per lb. (453.6 gm)",2.32,2014-09-01
"Peppers, sweet, per lb. (453.6 gm)",2.606,2014-08-01
"Peppers, sweet, per lb. (453.6 gm)",2.718,2014-07-01
"Peppers, sweet, per lb. (453.6 gm)",2.594,2014-06-01
"Peppers, sweet, per lb. (453.6 gm)",2.645,2014-05-01
"Peppers, sweet, per lb. (453.6 gm)",2.399,2014-04-01
"Peppers, sweet, per lb. (453.6 gm)",2.469,2014-03-01
"Peppers, sweet, per lb. (453.6 gm)",2.523,2014-02-01
"Peppers, sweet, per lb. (453.6 gm)",2.7,2014-01-01
"Peppers, sweet, per lb. (453.6 gm)",2.667,2013-12-01
"Peppers, sweet, per lb. (453.6 gm)",2.644,2013-11-01
"Peppers, sweet, per lb. (453.6 gm)",2.605,2013-10-01
"Peppers, sweet, per lb. (453.6 gm)",2.347,2013-09-01
"Peppers, sweet, per lb. (453.6 gm)",2.437,2013-08-01
"Peppers, sweet, per lb. (453.6 gm)",2.33,2013-07-01
"Peppers, sweet, per lb. (453.6 gm)",2.173,2013-06-01
"Peppers, sweet, per lb. (453.6 gm)",2.363,2013-05-01
"Peppers, sweet, per lb. (453.6 gm)",2.191,2013-04-01
"Peppers, sweet, per lb. (453.6 gm)",2.117,2013-03-01
"Peppers, sweet, per lb. (453.6 gm)",2.127,2013-02-01
"Peppers, sweet, per lb. (453.6 gm)",2.188,2013-01-01
"Peppers, sweet, per lb. (453.6 gm)",2.359,2012-12-01
"Peppers, sweet, per lb. (453.6 gm)",2.286,2012-11-01
"Peppers, sweet, per lb. (453.6 gm)",2.338,2012-10-01
"Peppers, sweet, per lb. (453.6 gm)",2.357,2012-09-01
"Peppers, sweet, per lb. (453.6 gm)",2.289,2012-08-01
"Peppers, sweet, per lb. (453.6 gm)",2.376,2012-07-01
"Peppers, sweet, per lb. (453.6 gm)",2.446,2012-06-01
"Peppers, sweet, per lb. (453.6 gm)",2.624,2012-05-01
"Peppers, sweet, per lb. (453.6 gm)",2.609,2012-04-01
"Peppers, sweet, per lb. (453.6 gm)",2.281,2012-03-01
"Peppers, sweet, per lb. (453.6 gm)",2.447,2012-02-01
"Peppers, sweet, per lb. (453.6 gm)",2.662,2012-01-01
"Peppers, sweet, per lb. (453.6 gm)",2.618,2011-12-01
"Peppers, sweet, per lb. (453.6 gm)",2.565,2011-11-01
"Peppers, sweet, per lb. (453.6 gm)",2.494,2011-10-01
"Peppers, sweet, per lb. (453.6 gm)",2.466,2011-09-01
"Peppers, sweet, per lb. (453.6 gm)",2.285,2011-08-01
"Peppers, sweet, per lb. (453.6 gm)",2.408,2011-07-01
"Peppers, sweet, per lb. (453.6 gm)",2.521,2011-06-01
"Peppers, sweet, per lb. (453.6 gm)",2.586,2011-05-01
"Peppers, sweet, per lb. (453.6 gm)",3.144,2011-04-01
"Peppers, sweet, per lb. (453.6 gm)",3.145,2011-03-01
"Peppers, sweet, per lb. (453.6 gm)",2.789,2011-02-01
"Peppers, sweet, per lb. (453.6 gm)",2.592,2011-01-01
"Peppers, sweet, per lb. (453.6 gm)",2.396,2010-12-01
"Peppers, sweet, per lb. (453.6 gm)",2.298,2010-11-01
"Peppers, sweet, per lb. (453.6 gm)",2.055,2008-09-01
"Peppers, sweet, per lb. (453.6 gm)",2.202,2008-08-01
"Peppers, sweet, per lb. (453.6 gm)",2.629,2008-07-01
"Peppers, sweet, per lb. (453.6 gm)",2.427,2008-06-01
"Peppers, sweet, per lb. (453.6 gm)",2.395,2008-05-01
"Peppers, sweet, per lb. (453.6 gm)",2.346,2008-04-01
"Peppers, sweet, per lb. (453.6 gm)",2.71,2008-03-01
"Peppers, sweet, per lb. (453.6 gm)",2.33,2008-02-01
"Peppers, sweet, per lb. (453.6 gm)",2.166,2008-01-01
"Peppers, sweet, per lb. (453.6 gm)",2.187,2007-12-01
"Peppers, sweet, per lb. (453.6 gm)",2.198,2007-11-01
"Peppers, sweet, per lb. (453.6 gm)",2.08,2007-10-01
"Peppers, sweet, per lb. (453.6 gm)",1.887,2007-09-01
"Peppers, sweet, per lb. (453.6 gm)",1.816,2007-08-01
"Peppers, sweet, per lb. (453.6 gm)",1.953,2007-07-01
"Peppers, sweet, per lb. (453.6 gm)",2.219,2007-06-01
"Peppers, sweet, per lb. (453.6 gm)",2.226,2007-05-01
"Peppers, sweet, per lb. (453.6 gm)",2.352,2007-04-01
"Peppers, sweet, per lb. (453.6 gm)",2.182,2007-03-01
"Peppers, sweet, per lb. (453.6 gm)",2.119,2007-02-01
"Peppers, sweet, per lb. (453.6 gm)",1.905,2007-01-01
"Peppers, sweet, per lb. (453.6 gm)",1.89,2006-12-01
"Peppers, sweet, per lb. (453.6 gm)",1.955,2006-11-01
"Peppers, sweet, per lb. (453.6 gm)",2.08,2006-10-01
"Peppers, sweet, per lb. (453.6 gm)",1.71,2006-09-01
"Peppers, sweet, per lb. (453.6 gm)",1.713,2006-08-01
"Peppers, sweet, per lb. (453.6 gm)",1.768,2006-07-01
"Peppers, sweet, per lb. (453.6 gm)",1.695,2006-06-01
"Peppers, sweet, per lb. (453.6 gm)",1.638,2006-05-01
"Peppers, sweet, per lb. (453.6 gm)",1.927,2005-10-01
"Broccoli, per lb. (453.6 gm)",1.971,2020-03-01
"Broccoli, per lb. (453.6 gm)",2.052,2020-02-01
"Broccoli, per lb. (453.6 gm)",1.956,2020-01-01
"Broccoli, per lb. (453.6 gm)",1.854,2019-12-01
"Broccoli, per lb. (453.6 gm)",2.065,2019-11-01
"Broccoli, per lb. (453.6 gm)",2.044,2019-10-01
"Broccoli, per lb. (453.6 gm)",1.944,2019-09-01
"Broccoli, per lb. (453.6 gm)",1.969,2019-08-01
"Broccoli, per lb. (453.6 gm)",1.911,2019-07-01
"Broccoli, per lb. (453.6 gm)",1.944,2019-06-01
"Broccoli, per lb. (453.6 gm)",1.932,2019-05-01
"Broccoli, per lb. (453.6 gm)",2.042,2019-04-01
"Broccoli, per lb. (453.6 gm)",2.114,2019-03-01
"Broccoli, per lb. (453.6 gm)",2.05,2019-02-01
"Broccoli, per lb. (453.6 gm)",2.072,2019-01-01
"Broccoli, per lb. (453.6 gm)",2.074,2018-12-01
"Broccoli, per lb. (453.6 gm)",1.954,2018-11-01
"Broccoli, per lb. (453.6 gm)",1.912,2018-10-01
"Broccoli, per lb. (453.6 gm)",1.756,2018-09-01
"Broccoli, per lb. (453.6 gm)",1.849,2018-08-01
"Broccoli, per lb. (453.6 gm)",1.822,2018-07-01
"Broccoli, per lb. (453.6 gm)",1.842,2018-06-01
"Broccoli, per lb. (453.6 gm)",1.778,2018-05-01
"Broccoli, per lb. (453.6 gm)",1.802,2018-04-01
"Broccoli, per lb. (453.6 gm)",1.794,2018-03-01
"Broccoli, per lb. (453.6 gm)",1.831,2018-02-01
"Broccoli, per lb. (453.6 gm)",1.823,2018-01-01
"Broccoli, per lb. (453.6 gm)",1.765,2017-12-01
"Broccoli, per lb. (453.6 gm)",1.838,2017-11-01
"Broccoli, per lb. (453.6 gm)",1.938,2017-10-01
"Broccoli, per lb. (453.6 gm)",1.742,2017-09-01
"Broccoli, per lb. (453.6 gm)",1.795,2017-08-01
"Broccoli, per lb. (453.6 gm)",1.833,2017-07-01
"Broccoli, per lb. (453.6 gm)",1.842,2017-06-01
"Broccoli, per lb. (453.6 gm)",1.976,2017-05-01
"Broccoli, per lb. (453.6 gm)",1.996,2017-04-01
"Broccoli, per lb. (453.6 gm)",1.811,2017-03-01
"Broccoli, per lb. (453.6 gm)",1.676,2017-02-01
"Broccoli, per lb. (453.6 gm)",1.536,2017-01-01
"Broccoli, per lb. (453.6 gm)",1.533,2016-12-01
"Broccoli, per lb. (453.6 gm)",1.532,2016-11-01
"Broccoli, per lb. (453.6 gm)",1.615,2016-10-01
"Broccoli, per lb. (453.6 gm)",1.555,2016-09-01
"Broccoli, per lb. (453.6 gm)",1.55,2016-08-01
"Broccoli, per lb. (453.6 gm)",1.61,2016-07-01
"Broccoli, per lb. (453.6 gm)",1.663,2016-06-01
"Broccoli, per lb. (453.6 gm)",1.57,2016-05-01
"Broccoli, per lb. (453.6 gm)",1.594,2016-04-01
"Broccoli, per lb. (453.6 gm)",1.586,2016-03-01
"Broccoli, per lb. (453.6 gm)",1.673,2016-02-01
"Broccoli, per lb. (453.6 gm)",2.06,2016-01-01
"Broccoli, per lb. (453.6 gm)",1.945,2015-12-01
"Broccoli, per lb. (453.6 gm)",1.778,2015-11-01
"Broccoli, per lb. (453.6 gm)",1.866,2015-10-01
"Broccoli, per lb. (453.6 gm)",1.797,2015-09-01
"Broccoli, per lb. (453.6 gm)",1.758,2015-08-01
"Broccoli, per lb. (453.6 gm)",1.706,2015-07-01
"Broccoli, per lb. (453.6 gm)",1.871,2015-06-01
"Broccoli, per lb. (453.6 gm)",1.668,2015-05-01
"Broccoli, per lb. (453.6 gm)",1.83,2015-04-01
"Broccoli, per lb. (453.6 gm)",1.704,2015-03-01
"Broccoli, per lb. (453.6 gm)",1.842,2015-02-01
"Broccoli, per lb. (453.6 gm)",1.729,2015-01-01
"Broccoli, per lb. (453.6 gm)",1.669,2014-12-01
"Broccoli, per lb. (453.6 gm)",1.732,2014-11-01
"Broccoli, per lb. (453.6 gm)",1.786,2014-10-01
"Broccoli, per lb. (453.6 gm)",1.82,2014-09-01
"Broccoli, per lb. (453.6 gm)",1.664,2014-08-01
"Broccoli, per lb. (453.6 gm)",1.808,2014-07-01
"Broccoli, per lb. (453.6 gm)",1.774,2014-06-01
"Broccoli, per lb. (453.6 gm)",1.77,2014-05-01
"Broccoli, per lb. (453.6 gm)",1.739,2014-04-01
"Broccoli, per lb. (453.6 gm)",1.784,2014-03-01
"Broccoli, per lb. (453.6 gm)",1.774,2014-02-01
"Broccoli, per lb. (453.6 gm)",1.847,2014-01-01
"Broccoli, per lb. (453.6 gm)",1.81,2013-12-01
"Broccoli, per lb. (453.6 gm)",2.049,2013-11-01
"Broccoli, per lb. (453.6 gm)",1.959,2013-10-01
"Broccoli, per lb. (453.6 gm)",1.802,2013-09-01
"Broccoli, per lb. (453.6 gm)",1.806,2013-08-01
"Broccoli, per lb. (453.6 gm)",1.732,2013-07-01
"Broccoli, per lb. (453.6 gm)",1.734,2013-06-01
"Broccoli, per lb. (453.6 gm)",1.664,2013-05-01
"Broccoli, per lb. (453.6 gm)",1.742,2013-04-01
"Broccoli, per lb. (453.6 gm)",1.886,2013-03-01
"Broccoli, per lb. (453.6 gm)",1.932,2013-02-01
"Broccoli, per lb. (453.6 gm)",2.103,2013-01-01
"Broccoli, per lb. (453.6 gm)",1.642,2012-12-01
"Broccoli, per lb. (453.6 gm)",1.633,2012-11-01
"Broccoli, per lb. (453.6 gm)",1.52,2012-10-01
"Broccoli, per lb. (453.6 gm)",1.586,2012-09-01
"Broccoli, per lb. (453.6 gm)",1.551,2012-08-01
"Broccoli, per lb. (453.6 gm)",1.62,2012-07-01
"Broccoli, per lb. (453.6 gm)",1.679,2012-06-01
"Broccoli, per lb. (453.6 gm)",1.588,2012-05-01
"Broccoli, per lb. (453.6 gm)",1.567,2012-04-01
"Broccoli, per lb. (453.6 gm)",1.648,2012-03-01
"Broccoli, per lb. (453.6 gm)",1.531,2012-02-01
"Broccoli, per lb. (453.6 gm)",1.639,2012-01-01
"Broccoli, per lb. (453.6 gm)",1.704,2011-12-01
"Broccoli, per lb. (453.6 gm)",1.59,2011-11-01
"Broccoli, per lb. (453.6 gm)",1.568,2011-10-01
"Broccoli, per lb. (453.6 gm)",1.632,2011-09-01
"Broccoli, per lb. (453.6 gm)",1.589,2011-08-01
"Broccoli, per lb. (453.6 gm)",1.647,2011-07-01
"Broccoli, per lb. (453.6 gm)",1.758,2011-06-01
"Broccoli, per lb. (453.6 gm)",1.703,2011-05-01
"Broccoli, per lb. (453.6 gm)",1.661,2011-04-01
"Broccoli, per lb. (453.6 gm)",1.751,2011-03-01
"Broccoli, per lb. (453.6 gm)",1.887,2011-02-01
"Broccoli, per lb. (453.6 gm)",1.912,2011-01-01
"Broccoli, per lb. (453.6 gm)",1.922,2010-12-01
"Broccoli, per lb. (453.6 gm)",1.681,2010-11-01
"Broccoli, per lb. (453.6 gm)",1.497,2010-10-01
"Broccoli, per lb. (453.6 gm)",1.496,2010-09-01
"Broccoli, per lb. (453.6 gm)",1.472,2010-08-01
"Broccoli, per lb. (453.6 gm)",1.492,2010-07-01
"Broccoli, per lb. (453.6 gm)",1.553,2010-06-01
"Broccoli, per lb. (453.6 gm)",1.522,2010-05-01
"Broccoli, per lb. (453.6 gm)",1.612,2010-04-01
"Broccoli, per lb. (453.6 gm)",1.64,2010-03-01
"Broccoli, per lb. (453.6 gm)",1.561,2010-02-01
"Broccoli, per lb. (453.6 gm)",1.558,2010-01-01
"Broccoli, per lb. (453.6 gm)",1.662,2009-12-01
"Broccoli, per lb. (453.6 gm)",1.693,2009-11-01
"Broccoli, per lb. (453.6 gm)",1.568,2009-10-01
"Broccoli, per lb. (453.6 gm)",1.478,2009-09-01
"Broccoli, per lb. (453.6 gm)",1.499,2009-08-01
"Broccoli, per lb. (453.6 gm)",1.516,2009-07-01
"Broccoli, per lb. (453.6 gm)",1.521,2009-06-01
"Broccoli, per lb. (453.6 gm)",1.516,2009-05-01
"Broccoli, per lb. (453.6 gm)",1.624,2009-04-01
"Broccoli, per lb. (453.6 gm)",1.696,2009-03-01
"Broccoli, per lb. (453.6 gm)",1.677,2009-02-01
"Broccoli, per lb. (453.6 gm)",1.728,2009-01-01
"Broccoli, per lb. (453.6 gm)",1.703,2008-12-01
"Broccoli, per lb. (453.6 gm)",1.791,2008-11-01
"Broccoli, per lb. (453.6 gm)",1.812,2008-10-01
"Broccoli, per lb. (453.6 gm)",1.583,2008-09-01
"Broccoli, per lb. (453.6 gm)",1.601,2008-08-01
"Broccoli, per lb. (453.6 gm)",1.67,2008-07-01
"Broccoli, per lb. (453.6 gm)",1.6,2008-06-01
"Broccoli, per lb. (453.6 gm)",1.652,2008-05-01
"Broccoli, per lb. (453.6 gm)",1.737,2008-04-01
"Broccoli, per lb. (453.6 gm)",1.574,2008-03-01
"Broccoli, per lb. (453.6 gm)",1.639,2008-02-01
"Broccoli, per lb. (453.6 gm)",1.733,2008-01-01
"Broccoli, per lb. (453.6 gm)",1.655,2007-12-01
"Broccoli, per lb. (453.6 gm)",1.741,2007-11-01
"Broccoli, per lb. (453.6 gm)",1.749,2007-10-01
"Broccoli, per lb. (453.6 gm)",1.536,2007-09-01
"Broccoli, per lb. (453.6 gm)",1.542,2007-08-01
"Broccoli, per lb. (453.6 gm)",1.475,2007-07-01
"Broccoli, per lb. (453.6 gm)",1.373,2007-06-01
"Broccoli, per lb. (453.6 gm)",1.412,2007-05-01
"Broccoli, per lb. (453.6 gm)",1.541,2007-04-01
"Broccoli, per lb. (453.6 gm)",1.458,2007-03-01
"Broccoli, per lb. (453.6 gm)",1.72,2007-02-01
"Broccoli, per lb. (453.6 gm)",1.828,2007-01-01
"Broccoli, per lb. (453.6 gm)",1.46,2006-12-01
"Broccoli, per lb. (453.6 gm)",1.389,2006-11-01
"Broccoli, per lb. (453.6 gm)",1.409,2006-10-01
"Broccoli, per lb. (453.6 gm)",1.689,2006-09-01
"Broccoli, per lb. (453.6 gm)",1.521,2006-08-01
"Broccoli, per lb. (453.6 gm)",1.511,2006-07-01
"Broccoli, per lb. (453.6 gm)",1.432,2006-06-01
"Broccoli, per lb. (453.6 gm)",1.373,2006-05-01
"Broccoli, per lb. (453.6 gm)",1.367,2006-04-01
"Broccoli, per lb. (453.6 gm)",1.358,2006-03-01
"Broccoli, per lb. (453.6 gm)",1.493,2006-02-01
"Broccoli, per lb. (453.6 gm)",1.355,2006-01-01
"Broccoli, per lb. (453.6 gm)",1.229,2005-12-01
"Broccoli, per lb. (453.6 gm)",1.288,2005-11-01
"Broccoli, per lb. (453.6 gm)",1.196,2005-10-01
"Broccoli, per lb. (453.6 gm)",1.352,2005-09-01
"Broccoli, per lb. (453.6 gm)",1.32,2005-08-01
"Broccoli, per lb. (453.6 gm)",1.442,2005-07-01
"Broccoli, per lb. (453.6 gm)",1.307,2005-06-01
"Broccoli, per lb. (453.6 gm)",1.299,2005-05-01
"Broccoli, per lb. (453.6 gm)",1.489,2005-04-01
"Broccoli, per lb. (453.6 gm)",1.318,2005-03-01
"Broccoli, per lb. (453.6 gm)",1.346,2005-02-01
"Broccoli, per lb. (453.6 gm)",1.235,2005-01-01
"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)",4.273,2024-08-01
"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)",4.248,2024-07-01
